index,class,time,state,score,title_ID,method,memory,timeconsume,student_ID
29,Class7,1702738099.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,3,33184c1cba6a37cdbda2
30,Class7,1702737568.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_m8vwGkEZc3TSW2xqYUoR,324,3,33184c1cba6a37cdbda2
31,Class7,1702737012.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_BXr9AIsPQhwNvyGdZL57,312,3,33184c1cba6a37cdbda2
32,Class7,1702736989.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,320,4,33184c1cba6a37cdbda2
33,Class7,1702735446.0,Absolutely_Correct,3,Question_Ou3f2Wt9BqExm5DpN7Zk,Method_m8vwGkEZc3TSW2xqYUoR,344,4,33184c1cba6a37cdbda2
34,Class7,1702734954.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,476,4,3f81bf9625e47ca1963f
35,Class7,1702734879.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,328,3,3f81bf9625e47ca1963f
36,Class7,1702734595.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,352,3,3f81bf9625e47ca1963f
37,Class7,1702734549.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,0,1,3f81bf9625e47ca1963f
38,Class7,1702734534.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,3,3f81bf9625e47ca1963f
39,Class7,1702734476.0,Absolutely_Correct,3,Question_UXqN1F7G3Sbldz02vZne,Method_5Q4KoXthUuYz3bvrTDFm,324,4,33184c1cba6a37cdbda2
40,Class7,1702734385.0,Absolutely_Correct,3,Question_x2Fy7rZ3SwYl9jMQkpOD,Method_gj1NLb4Jn7URf9K2kQPd,348,3,33184c1cba6a37cdbda2
41,Class7,1702734340.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,0,2,3f81bf9625e47ca1963f
42,Class7,1702733969.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,0,5,3f81bf9625e47ca1963f
43,Class7,1702733953.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,0,1,3f81bf9625e47ca1963f
44,Class7,1702733946.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,0,5,3f81bf9625e47ca1963f
45,Class7,1702733927.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,0,1,3f81bf9625e47ca1963f
46,Class7,1702733915.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,0,4,3f81bf9625e47ca1963f
47,Class7,1702733906.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,0,4,3f81bf9625e47ca1963f
48,Class7,1702733883.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,0,3,3f81bf9625e47ca1963f
49,Class7,1702733877.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,0,3,3f81bf9625e47ca1963f
50,Class7,1702733866.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,0,2,3f81bf9625e47ca1963f
51,Class7,1702733774.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,0,4,3f81bf9625e47ca1963f
52,Class7,1702733623.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,0,3,3f81bf9625e47ca1963f
53,Class7,1702733617.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,3f81bf9625e47ca1963f
54,Class7,1702733308.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,344,4,3f81bf9625e47ca1963f
55,Class7,1702733285.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,196,4,3f81bf9625e47ca1963f
56,Class7,1702733138.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_gj1NLb4Jn7URf9K2kQPd,184,4,3f81bf9625e47ca1963f
57,Class7,1702733096.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,1,3f81bf9625e47ca1963f
58,Class7,1702733077.0,Error1,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,0,5,3f81bf9625e47ca1963f
59,Class7,1702732569.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,196,3,3f81bf9625e47ca1963f
60,Class7,1702732550.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,312,3,3f81bf9625e47ca1963f
61,Class7,1702732408.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,312,3,3f81bf9625e47ca1963f
62,Class7,1702732216.0,Absolutely_Error,0,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_5Q4KoXthUuYz3bvrTDFm,316,4,3f81bf9625e47ca1963f
63,Class7,1702730014.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_m8vwGkEZc3TSW2xqYUoR,324,3,8bece93f0b270602e64f
64,Class7,1702729802.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,200,3,8bece93f0b270602e64f
65,Class7,1702646970.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,200,3,3f81bf9625e47ca1963f
66,Class7,1702646921.0,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_BXr9AIsPQhwNvyGdZL57,0,4,3f81bf9625e47ca1963f
67,Class7,1702646900.0,Error5,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,352,--,3f81bf9625e47ca1963f
68,Class7,1702646612.0,Error5,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_gj1NLb4Jn7URf9K2kQPd,324,--,3f81bf9625e47ca1963f
69,Class7,1702646526.0,Error1,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_m8vwGkEZc3TSW2xqYUoR,0,1,3f81bf9625e47ca1963f
70,Class7,1702645935.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,324,3,3f81bf9625e47ca1963f
71,Class7,1702645486.0,Absolutely_Error,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,320,4,3f81bf9625e47ca1963f
72,Class7,1702645414.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_gj1NLb4Jn7URf9K2kQPd,324,6,3f81bf9625e47ca1963f
73,Class7,1702644593.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,456,5,27cc9165eef05eb1733f
74,Class7,1702644549.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,472,4,27cc9165eef05eb1733f
75,Class7,1702644543.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,348,3,27cc9165eef05eb1733f
76,Class7,1702644536.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,312,3,27cc9165eef05eb1733f
77,Class7,1702644515.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,320,5,27cc9165eef05eb1733f
78,Class7,1702644499.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,324,4,27cc9165eef05eb1733f
79,Class7,1702644486.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,340,4,27cc9165eef05eb1733f
80,Class7,1702644477.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,320,4,27cc9165eef05eb1733f
81,Class7,1702644461.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,480,4,27cc9165eef05eb1733f
82,Class7,1702644445.0,Absolutely_Correct,3,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,336,5,27cc9165eef05eb1733f
83,Class7,1702644435.0,Error1,0,Question_Az73sM0rHfWVKuc4X2kL,Method_m8vwGkEZc3TSW2xqYUoR,0,4,27cc9165eef05eb1733f
84,Class7,1702644412.0,Absolutely_Error,0,Question_Az73sM0rHfWVKuc4X2kL,Method_5Q4KoXthUuYz3bvrTDFm,344,4,27cc9165eef05eb1733f
85,Class7,1702643153.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,472,4,3f81bf9625e47ca1963f
86,Class7,1702642935.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,476,6,3f81bf9625e47ca1963f
87,Class7,1702642851.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,0,4,3f81bf9625e47ca1963f
88,Class7,1702642760.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_BXr9AIsPQhwNvyGdZL57,0,1,3f81bf9625e47ca1963f
89,Class7,1702642738.0,Error1,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_gj1NLb4Jn7URf9K2kQPd,0,2,3f81bf9625e47ca1963f
90,Class7,1702642548.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_m8vwGkEZc3TSW2xqYUoR,0,3,27cc9165eef05eb1733f
91,Class7,1702642448.0,Error1,0,Question_FNg8X9v5zcbB1tQrxHR3,Method_5Q4KoXthUuYz3bvrTDFm,0,4,27cc9165eef05eb1733f
92,Class7,1702642436.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_gj1NLb4Jn7URf9K2kQPd,360,3,27cc9165eef05eb1733f
93,Class7,1702642424.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_Cj9Ya2R7fZd6xs1q5mNQ,468,5,3f81bf9625e47ca1963f
94,Class7,1702642421.0,Absolutely_Correct,3,Question_bumGRTJ0c8p4v5D6eHZa,Method_m8vwGkEZc3TSW2xqYUoR,316,3,27cc9165eef05eb1733f
95,Class7,1702642406.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_m8vwGkEZc3TSW2xqYUoR,332,4,27cc9165eef05eb1733f
96,Class7,1702642328.0,Error3,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_Cj9Ya2R7fZd6xs1q5mNQ,14644,400,27cc9165eef05eb1733f
97,Class7,1702642205.0,Error4,0,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,348,3,3f81bf9625e47ca1963f
98,Class7,1702642185.0,Absolutely_Error,0,Question_X3wF8QlTyi4mZkDp9Kae,Method_5Q4KoXthUuYz3bvrTDFm,348,4,27cc9165eef05eb1733f
99,Class7,1702642173.0,Absolutely_Error,0,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,460,4,27cc9165eef05eb1733f
100,Class7,1702460094.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_BXr9AIsPQhwNvyGdZL57,316,3,3c37e3ad275dcdd39e2c
101,Class7,1702459897.0,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,0,2,3c37e3ad275dcdd39e2c
102,Class7,1702458702.0,Error1,0,Question_bumGRTJ0c8p4v5D6eHZa,Method_gj1NLb4Jn7URf9K2kQPd,0,4,3c37e3ad275dcdd39e2c
103,Class7,1702457092.0,Absolutely_Correct,3,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,312,3,46e2d5243b6eef040f97
104,Class7,1702454307.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_m8vwGkEZc3TSW2xqYUoR,348,6,37f3b3d773c5c073bc9a
105,Class7,1702454207.0,Partially_Correct,1,Question_s6VmP1G4UbEQWRYHK9Fd,Method_BXr9AIsPQhwNvyGdZL57,312,3,37f3b3d773c5c073bc9a
106,Class7,1702452822.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,3,37f3b3d773c5c073bc9a
107,Class7,1702447079.0,Absolutely_Correct,3,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_5Q4KoXthUuYz3bvrTDFm,316,4,96dc0554852b5a94a400
108,Class7,1702446929.0,Absolutely_Error,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_gj1NLb4Jn7URf9K2kQPd,196,3,96dc0554852b5a94a400
109,Class7,1702446907.0,Absolutely_Error,0,Question_7NJzCXUPcvQF4Mkfh9Wr,Method_5Q4KoXthUuYz3bvrTDFm,196,4,96dc0554852b5a94a400
110,Class7,1702446731.0,Absolutely_Error,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,188,3,96dc0554852b5a94a400
111,Class7,1702446728.0,Absolutely_Error,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_m8vwGkEZc3TSW2xqYUoR,316,4,96dc0554852b5a94a400
112,Class7,1702446708.0,Absolutely_Error,0,Question_n2BTxIGw1Mc3Zo6RLdUe,Method_BXr9AIsPQhwNvyGdZL57,472,3,96dc0554852b5a94a400
113,Class7,1702446685.0,Absolutely_Correct,3,Question_NixCn84GdK2tySa5rB1V,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,96dc0554852b5a94a400
114,Class7,1702446606.0,Absolutely_Correct,3,Question_TmKaGvfNoXYq4FZ2JrBu,Method_m8vwGkEZc3TSW2xqYUoR,416,4,96dc0554852b5a94a400
115,Class7,1702446506.0,Absolutely_Correct,3,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,324,3,96dc0554852b5a94a400
116,Class7,1702446373.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,328,3,96dc0554852b5a94a400
117,Class7,1702446318.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_m8vwGkEZc3TSW2xqYUoR,332,3,96dc0554852b5a94a400
118,Class7,1702446248.0,Absolutely_Error,0,Question_6RQj2gF3OeK5AmDvThUV,Method_BXr9AIsPQhwNvyGdZL57,332,3,96dc0554852b5a94a400
119,Class7,1702446059.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_5Q4KoXthUuYz3bvrTDFm,312,3,6273f50d9a0b4e6d971c
120,Class7,1702445934.0,Absolutely_Correct,3,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_gj1NLb4Jn7URf9K2kQPd,468,3,96dc0554852b5a94a400
121,Class7,1702445869.0,Error1,0,Question_4nHcauCQ0Y6Pm8DgKlLo,Method_gj1NLb4Jn7URf9K2kQPd,0,4,96dc0554852b5a94a400
122,Class7,1702445708.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_5Q4KoXthUuYz3bvrTDFm,332,5,96dc0554852b5a94a400
123,Class7,1702445575.0,Absolutely_Correct,2,Question_s6VmP1G4UbEQWRYHK9Fd,Method_gj1NLb4Jn7URf9K2kQPd,196,4,96dc0554852b5a94a400
124,Class7,1702445507.0,Absolutely_Correct,2,Question_tgOjrpZLw4RdVzQx85h6,Method_Cj9Ya2R7fZd6xs1q5mNQ,200,3,96dc0554852b5a94a400
125,Class7,1702445404.0,Absolutely_Correct,2,Question_x2L7AqbMuTjCwPFy6vNr,Method_m8vwGkEZc3TSW2xqYUoR,344,3,96dc0554852b5a94a400
126,Class7,1702445260.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,308,3,4478eae73fb84cedb102
127,Class7,1702445249.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,192,4,4478eae73fb84cedb102
128,Class7,1702445198.0,Absolutely_Correct,3,Question_EhVPdmlB31M8WKGqL0wc,Method_5Q4KoXthUuYz3bvrTDFm,192,3,4478eae73fb84cedb102
129,Class7,1702438154.0,Error1,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_gj1NLb4Jn7URf9K2kQPd,0,5,96dc0554852b5a94a400
130,Class7,1702438050.0,Error1,0,Question_x2L7AqbMuTjCwPFy6vNr,Method_5Q4KoXthUuYz3bvrTDFm,0,4,96dc0554852b5a94a400
131,Class7,1702437884.0,Absolutely_Correct,3,Question_hZ5wXofebmTlzKB1jNcP,Method_Cj9Ya2R7fZd6xs1q5mNQ,184,4,0a7f1a73361654329281
132,Class7,1702437851.0,Absolutely_Correct,4,Question_FNg8X9v5zcbB1tQrxHR3,Method_BXr9AIsPQhwNvyGdZL57,344,4,0a7f1a73361654329281
133,Class7,1702437819.0,Absolutely_Correct,2,Question_3MwAFlmNO8EKrpY5zjUd,Method_5Q4KoXthUuYz3bvrTDFm,196,4,96dc0554852b5a94a400
134,Class7,1702437752.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,4,301f57984e5d2969c938
135,Class7,1702437738.0,Absolutely_Correct,3,Question_xqlJkmRaP0otZcX4fK3W,Method_BXr9AIsPQhwNvyGdZL57,320,3,0a7f1a73361654329281
136,Class7,1702437722.0,Absolutely_Correct,3,Question_YWXHr4G6Cl7bEm9iF2kQ,Method_m8vwGkEZc3TSW2xqYUoR,320,4,0a7f1a73361654329281
137,Class7,1702435723.0,Absolutely_Error,0,Question_oCjnFLbIs4Uxwek9rBpu,Method_Cj9Ya2R7fZd6xs1q5mNQ,192,4,3b3b2319b0995f149ecc
138,Class7,1702435652.0,Partially_Correct,1,Question_oCjnFLbIs4Uxwek9rBpu,Method_5Q4KoXthUuYz3bvrTDFm,352,4,3b3b2319b0995f149ecc
139,Class7,1702435595.0,Absolutely_Correct,3,Question_5fgqjSBwTPG7KUV3it6O,Method_m8vwGkEZc3TSW2xqYUoR,500,4,3b3b2319b0995f149ecc
140,Class7,1702435562.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_BXr9AIsPQhwNvyGdZL57,324,400,3b3b2319b0995f149ecc
141,Class7,1702435482.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_5Q4KoXthUuYz3bvrTDFm,324,400,3b3b2319b0995f149ecc
142,Class7,1702434267.0,Absolutely_Correct,3,Question_X3wF8QlTyi4mZkDp9Kae,Method_m8vwGkEZc3TSW2xqYUoR,196,4,3b3b2319b0995f149ecc
143,Class7,1702434221.0,Partially_Correct,2,Question_5fgqjSBwTPG7KUV3it6O,Method_gj1NLb4Jn7URf9K2kQPd,356,400,3b3b2319b0995f149ecc
144,Class7,1702434206.0,Partially_Correct,1,Question_oCjnFLbIs4Uxwek9rBpu,Method_m8vwGkEZc3TSW2xqYUoR,448,5,3b3b2319b0995f149ecc
145,Class7,1702402145.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_Cj9Ya2R7fZd6xs1q5mNQ,316,3,3313c40ea45a87f9d2e7
146,Class7,1702401094.0,Absolutely_Correct,3,Question_h7pXNg80nJbw1C4kAPRm,Method_gj1NLb4Jn7URf9K2kQPd,316,3,3313c40ea45a87f9d2e7
147,Class7,1702401046.0,Partially_Correct,1,Question_h7pXNg80nJbw1C4kAPRm,Method_Cj9Ya2R7fZd6xs1q5mNQ,308,3,3313c40ea45a87f9d2e7
148,Class7,1702400492.0,Absolutely_Correct,1,Question_rvB9mVE6Kbd8jAY4NwPx,Method_gj1NLb4Jn7URf9K2kQPd,316,3,3313c40ea45a87f9d2e7
149,Class7,1702400413.0,Absolutely_Correct,1,Question_q7OpB2zCMmW9wS8uNt3H,Method_gj1NLb4Jn7URf9K2kQPd,328,3,3313c40ea45a87f9d2e7
150,Class7,1699180456.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_m8vwGkEZc3TSW2xqYUoR,0,1,81931021ce711e124d0b
151,Class7,1699180263.0,Absolutely_Correct,3,Question_Ej5mBw9rsOUKkFycGvz2,Method_BXr9AIsPQhwNvyGdZL57,476,9,9294393fcd13593bc537
152,Class7,1699179981.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,0,1,81931021ce711e124d0b
153,Class7,1699179968.0,Error1,0,Question_Ej5mBw9rsOUKkFycGvz2,Method_5Q4KoXthUuYz3bvrTDFm,0,5,81931021ce711e124d0b
154,Class7,1699176648.0,Absolutely_Correct,3,Question_Mh4CZIsrEfxkP1wXtOYV,Method_m8vwGkEZc3TSW2xqYUoR,336,6,31741464205aa8cdb4f5
